,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
7985,"frozenset({'Mercado Livre', 'Instagram', 'Youtube', 'Backup'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Android'})",0.25,0.5,0.21875,0.875,1.75,0.09375,4.0
7986,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram', 'Youtube'})","frozenset({'Android', 'Backup'})",0.21875,0.71875,0.21875,1.0,1.391304347826087,0.0615234375,inf
7987,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android', 'Backup'})","frozenset({'Mercado Livre', 'Youtube'})",0.21875,0.71875,0.21875,1.0,1.391304347826087,0.0615234375,inf
7988,"frozenset({'Mercado Livre', 'Instagram', 'Android', 'Backup'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube'})",0.25,0.5,0.21875,0.875,1.75,0.09375,4.0
7989,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram', 'Android'})","frozenset({'Youtube', 'Backup'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
7990,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram', 'Backup'})","frozenset({'Youtube', 'Android'})",0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
7991,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube'})","frozenset({'Mercado Livre', 'Android', 'Backup'})",0.21875,0.59375,0.21875,1.0,1.6842105263157894,0.0888671875,inf
7992,"frozenset({'Mercado Livre', 'Instagram', 'Youtube'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Android', 'Backup'})",0.25,0.4375,0.21875,0.875,2.0,0.109375,4.5
7993,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android'})","frozenset({'Mercado Livre', 'Youtube', 'Backup'})",0.21875,0.59375,0.21875,1.0,1.6842105263157894,0.0888671875,inf
7994,"frozenset({'Mercado Livre', 'Instagram', 'Android'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube', 'Backup'})",0.25,0.4375,0.21875,0.875,2.0,0.109375,4.5
7995,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Backup'})","frozenset({'Mercado Livre', 'Youtube', 'Android'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
7996,"frozenset({'Mercado Livre', 'Instagram', 'Backup'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube', 'Android'})",0.25,0.46875,0.21875,0.875,1.8666666666666667,0.1015625,4.25
7997,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram'})","frozenset({'Youtube', 'Android', 'Backup'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
7998,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram'})","frozenset({'Mercado Livre', 'Youtube', 'Android', 'Backup'})",0.21875,0.5625,0.21875,1.0,1.7777777777777777,0.095703125,inf
7999,"frozenset({'Mercado Livre', 'Instagram'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube', 'Android', 'Backup'})",0.25,0.40625,0.21875,0.875,2.1538461538461537,0.1171875,4.75
8000,"frozenset({'Instagram', 'Compras', 'Youtube', 'Android', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Mercado Livre'}),0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
8001,"frozenset({'Instagram', 'Compras', 'Youtube', 'Android', 'Mercado Livre'})",frozenset({'Eletroeletrônicos / Eletrodomésticos'}),0.25,0.5625,0.21875,0.875,1.5555555555555556,0.078125,3.5
8002,"frozenset({'Instagram', 'Compras', 'Youtube', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
8003,"frozenset({'Instagram', 'Compras', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Youtube'}),0.21875,0.90625,0.21875,1.0,1.103448275862069,0.0205078125,inf
8004,"frozenset({'Instagram', 'Youtube', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Compras'}),0.21875,0.9375,0.21875,1.0,1.0666666666666667,0.013671875,inf
8005,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube', 'Compras'})","frozenset({'Mercado Livre', 'Android'})",0.21875,0.75,0.21875,1.0,1.3333333333333333,0.0546875,inf
8006,"frozenset({'Mercado Livre', 'Instagram', 'Youtube', 'Compras'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Android'})",0.25,0.5,0.21875,0.875,1.75,0.09375,4.0
8007,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android', 'Compras'})","frozenset({'Mercado Livre', 'Youtube'})",0.21875,0.71875,0.21875,1.0,1.391304347826087,0.0615234375,inf
8008,"frozenset({'Mercado Livre', 'Instagram', 'Android', 'Compras'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube'})",0.25,0.5,0.21875,0.875,1.75,0.09375,4.0
8009,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram', 'Compras'})","frozenset({'Youtube', 'Android'})",0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
8010,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube', 'Android'})","frozenset({'Mercado Livre', 'Compras'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
8011,"frozenset({'Mercado Livre', 'Instagram', 'Youtube', 'Android'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Compras'})",0.25,0.5,0.21875,0.875,1.75,0.09375,4.0
8012,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram', 'Youtube'})","frozenset({'Android', 'Compras'})",0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
8013,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram', 'Android'})","frozenset({'Youtube', 'Compras'})",0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
8014,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Compras'})","frozenset({'Mercado Livre', 'Youtube', 'Android'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
8015,"frozenset({'Mercado Livre', 'Instagram', 'Compras'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube', 'Android'})",0.25,0.46875,0.21875,0.875,1.8666666666666667,0.1015625,4.25
8016,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube'})","frozenset({'Mercado Livre', 'Android', 'Compras'})",0.21875,0.75,0.21875,1.0,1.3333333333333333,0.0546875,inf
8017,"frozenset({'Mercado Livre', 'Instagram', 'Youtube'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Android', 'Compras'})",0.25,0.46875,0.21875,0.875,1.8666666666666667,0.1015625,4.25
8018,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android'})","frozenset({'Mercado Livre', 'Youtube', 'Compras'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
8019,"frozenset({'Mercado Livre', 'Instagram', 'Android'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube', 'Compras'})",0.25,0.4375,0.21875,0.875,2.0,0.109375,4.5
8020,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Instagram'})","frozenset({'Youtube', 'Android', 'Compras'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
8021,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram'})","frozenset({'Mercado Livre', 'Youtube', 'Android', 'Compras'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
8022,"frozenset({'Mercado Livre', 'Instagram'})","frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Youtube', 'Android', 'Compras'})",0.25,0.4375,0.21875,0.875,2.0,0.109375,4.5
8023,"frozenset({'Instagram', 'Compras', 'Youtube', 'Android', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Backup'}),0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
8024,"frozenset({'Instagram', 'Compras', 'Youtube', 'Backup', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
8025,"frozenset({'Instagram', 'Compras', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Youtube'}),0.21875,0.90625,0.21875,1.0,1.103448275862069,0.0205078125,inf
8026,"frozenset({'Instagram', 'Youtube', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Compras'}),0.21875,0.9375,0.21875,1.0,1.0666666666666667,0.013671875,inf
8027,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube', 'Compras'})","frozenset({'Android', 'Backup'})",0.21875,0.71875,0.21875,1.0,1.391304347826087,0.0615234375,inf
8028,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android', 'Compras'})","frozenset({'Youtube', 'Backup'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
8029,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Backup', 'Instagram', 'Compras'})","frozenset({'Youtube', 'Android'})",0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
8030,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube', 'Android'})","frozenset({'Backup', 'Compras'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
8031,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube', 'Backup'})","frozenset({'Android', 'Compras'})",0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
8032,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android', 'Backup'})","frozenset({'Youtube', 'Compras'})",0.21875,0.84375,0.21875,1.0,1.1851851851851851,0.0341796875,inf
8033,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Compras'})","frozenset({'Youtube', 'Android', 'Backup'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
8034,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Youtube'})","frozenset({'Backup', 'Android', 'Compras'})",0.21875,0.6875,0.21875,1.0,1.4545454545454546,0.068359375,inf
8035,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Android'})","frozenset({'Backup', 'Youtube', 'Compras'})",0.21875,0.71875,0.21875,1.0,1.391304347826087,0.0615234375,inf
8036,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram', 'Backup'})","frozenset({'Youtube', 'Android', 'Compras'})",0.21875,0.78125,0.21875,1.0,1.28,0.0478515625,inf
8037,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Instagram'})","frozenset({'Backup', 'Youtube', 'Android', 'Compras'})",0.21875,0.65625,0.21875,1.0,1.5238095238095237,0.0751953125,inf
8038,"frozenset({'Netflix', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Banco'})",frozenset({'Mercado Livre'}),0.3125,0.8125,0.28125,0.9,1.1076923076923078,0.02734375,1.8750000000000004
8039,"frozenset({'Netflix', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Mercado Livre'})",frozenset({'Backup'}),0.3125,0.84375,0.28125,0.9,1.0666666666666667,0.017578125,1.5625000000000004
8040,"frozenset({'Netflix', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Mercado Livre'})",frozenset({'Android'}),0.34375,0.875,0.28125,0.8181818181818182,0.9350649350649352,-0.01953125,0.6875000000000002
8041,"frozenset({'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Mercado Livre'})",frozenset({'Netflix'}),0.34375,0.71875,0.28125,0.8181818181818182,1.1383399209486167,0.0341796875,1.5468750000000004
8042,"frozenset({'Netflix', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Banco'}),0.3125,0.875,0.28125,0.9,1.0285714285714287,0.0078125,1.2500000000000002
8043,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Netflix', 'Android'})","frozenset({'Mercado Livre', 'Backup'})",0.34375,0.65625,0.28125,0.8181818181818182,1.2467532467532467,0.0556640625,1.8906250000000004
8044,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Mercado Livre'})",0.34375,0.6875,0.28125,0.8181818181818182,1.1900826446280992,0.044921875,1.7187500000000004
8045,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Android'})","frozenset({'Banco', 'Backup'})",0.34375,0.75,0.28125,0.8181818181818182,1.090909090909091,0.0234375,1.3750000000000004
8046,"frozenset({'Compras', 'Netflix', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Mercado Livre'}),0.3125,0.8125,0.3125,1.0,1.2307692307692308,0.05859375,inf
8047,"frozenset({'Compras', 'Netflix', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Backup'}),0.34375,0.84375,0.3125,0.9090909090909091,1.0774410774410774,0.0224609375,1.7187499999999993
8048,"frozenset({'Compras', 'Netflix', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Android'}),0.34375,0.875,0.3125,0.9090909090909091,1.0389610389610389,0.01171875,1.3749999999999996
8049,"frozenset({'Netflix', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Compras'}),0.3125,0.9375,0.3125,1.0,1.0666666666666667,0.01953125,inf
8050,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android', 'Compras'})","frozenset({'Mercado Livre', 'Backup'})",0.34375,0.65625,0.3125,0.9090909090909091,1.3852813852813852,0.0869140625,3.7812499999999987
8051,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Backup', 'Netflix', 'Compras'})","frozenset({'Mercado Livre', 'Android'})",0.34375,0.75,0.3125,0.9090909090909091,1.2121212121212122,0.0546875,2.749999999999999
8052,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Compras'})","frozenset({'Android', 'Backup'})",0.375,0.71875,0.3125,0.8333333333333334,1.1594202898550725,0.04296875,1.6875000000000004
8053,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android', 'Backup'})","frozenset({'Mercado Livre', 'Compras'})",0.34375,0.78125,0.3125,0.9090909090909091,1.1636363636363636,0.0439453125,2.406249999999999
8054,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Android'})","frozenset({'Backup', 'Compras'})",0.34375,0.78125,0.3125,0.9090909090909091,1.1636363636363636,0.0439453125,2.406249999999999
8055,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Backup'})","frozenset({'Android', 'Compras'})",0.375,0.84375,0.3125,0.8333333333333334,0.9876543209876544,-0.00390625,0.9375000000000002
8056,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Compras'})","frozenset({'Mercado Livre', 'Android', 'Backup'})",0.375,0.59375,0.3125,0.8333333333333334,1.4035087719298247,0.08984375,2.4375000000000004
8057,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android'})","frozenset({'Mercado Livre', 'Backup', 'Compras'})",0.375,0.625,0.3125,0.8333333333333334,1.3333333333333335,0.078125,2.2500000000000004
8058,"frozenset({'Uber', 'Netflix', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Mercado Livre'}),0.21875,0.8125,0.21875,1.0,1.2307692307692308,0.041015625,inf
8059,"frozenset({'Uber', 'Netflix', 'Android', 'Backup', 'Mercado Livre'})",frozenset({'Eletroeletrônicos / Eletrodomésticos'}),0.25,0.5625,0.21875,0.875,1.5555555555555556,0.078125,3.5
8060,"frozenset({'Uber', 'Netflix', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Backup'}),0.25,0.84375,0.21875,0.875,1.037037037037037,0.0078125,1.25
8061,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android', 'Uber'})","frozenset({'Mercado Livre', 'Backup'})",0.25,0.65625,0.21875,0.875,1.3333333333333333,0.0546875,2.75
8062,"frozenset({'Netflix', 'Youtube', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos'})",frozenset({'Mercado Livre'}),0.3125,0.8125,0.28125,0.9,1.1076923076923078,0.02734375,1.8750000000000004
8063,"frozenset({'Netflix', 'Youtube', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Backup'}),0.3125,0.84375,0.28125,0.9,1.0666666666666667,0.017578125,1.5625000000000004
8064,"frozenset({'Netflix', 'Youtube', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Android'}),0.3125,0.875,0.28125,0.9,1.0285714285714287,0.0078125,1.2500000000000002
8065,"frozenset({'Netflix', 'Android', 'Backup', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Youtube'}),0.3125,0.90625,0.28125,0.9,0.993103448275862,-0.001953125,0.9375000000000002
8066,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Youtube', 'Android'})","frozenset({'Mercado Livre', 'Backup'})",0.34375,0.65625,0.28125,0.8181818181818182,1.2467532467532467,0.0556640625,1.8906250000000004
8067,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Youtube', 'Backup'})","frozenset({'Mercado Livre', 'Android'})",0.34375,0.75,0.28125,0.8181818181818182,1.090909090909091,0.0234375,1.3750000000000004
8068,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Youtube'})","frozenset({'Android', 'Backup'})",0.34375,0.71875,0.28125,0.8181818181818182,1.1383399209486167,0.0341796875,1.5468750000000004
8069,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android', 'Backup'})","frozenset({'Mercado Livre', 'Youtube'})",0.34375,0.71875,0.28125,0.8181818181818182,1.1383399209486167,0.0341796875,1.5468750000000004
8070,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Android'})","frozenset({'Youtube', 'Backup'})",0.34375,0.78125,0.28125,0.8181818181818182,1.0472727272727274,0.0126953125,1.2031250000000004
8071,"frozenset({'Compras', 'Netflix', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Banco'})",frozenset({'Mercado Livre'}),0.3125,0.8125,0.3125,1.0,1.2307692307692308,0.05859375,inf
8072,"frozenset({'Compras', 'Netflix', 'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Mercado Livre'})",frozenset({'Android'}),0.34375,0.875,0.3125,0.9090909090909091,1.0389610389610389,0.01171875,1.3749999999999996
8073,"frozenset({'Compras', 'Netflix', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre'})",frozenset({'Banco'}),0.34375,0.875,0.3125,0.9090909090909091,1.0389610389610389,0.01171875,1.3749999999999996
8074,"frozenset({'Netflix', 'Android', 'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Mercado Livre'})",frozenset({'Compras'}),0.3125,0.9375,0.3125,1.0,1.0666666666666667,0.01953125,inf
8075,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Netflix', 'Compras'})","frozenset({'Mercado Livre', 'Android'})",0.34375,0.75,0.3125,0.9090909090909091,1.2121212121212122,0.0546875,2.749999999999999
8076,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android', 'Compras'})","frozenset({'Banco', 'Mercado Livre'})",0.34375,0.6875,0.3125,0.9090909090909091,1.322314049586777,0.076171875,3.4374999999999987
8077,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Compras'})","frozenset({'Banco', 'Android'})",0.375,0.75,0.3125,0.8333333333333334,1.1111111111111112,0.03125,1.5000000000000004
8078,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Netflix', 'Android'})","frozenset({'Mercado Livre', 'Compras'})",0.34375,0.78125,0.3125,0.9090909090909091,1.1636363636363636,0.0439453125,2.406249999999999
8079,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Banco', 'Netflix', 'Mercado Livre'})","frozenset({'Android', 'Compras'})",0.375,0.84375,0.3125,0.8333333333333334,0.9876543209876544,-0.00390625,0.9375000000000002
8080,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Mercado Livre', 'Netflix', 'Android'})","frozenset({'Banco', 'Compras'})",0.34375,0.8125,0.3125,0.9090909090909091,1.1188811188811187,0.033203125,2.062499999999999
8081,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Compras'})","frozenset({'Banco', 'Android', 'Mercado Livre'})",0.375,0.625,0.3125,0.8333333333333334,1.3333333333333335,0.078125,2.2500000000000004
8082,"frozenset({'Eletroeletrônicos / Eletrodomésticos', 'Netflix', 'Android'})","frozenset({'Banco', 'Mercado Livre', 'Compras'})",0.375,0.65625,0.3125,0.8333333333333334,1.26984126984127,0.06640625,2.0625000000000004
